variable_0,variable_1,variable_2,variable_3,variable_4,variable_5,variable_6,variable_7,variable_8
0.33778111390401955,-0.7071067811865475,-1.0758876551830785,-1.6842105263157894,1.4590949158699578,0.0,0.0,0.0,0.0
-1.6177937560666196,1.414213562373095,0.1655211777204735,0.026315789473684115,0.9501083173106701,0.0,0.0,0.0,0.0
0.871119714805103,0.7071067811865475,0.8551927515557801,-0.23684210526315796,-0.6616825781270739,0.0,0.0,0.0,0.0
1.0488992484387973,-1.414213562373095,1.2689956958569641,1.3421052631578945,-0.8313447776468365,0.0,0.0,0.0,0.0
-0.6400063210813,0.0,-1.2138219699501398,0.5526315789473683,-0.9161758774067177,0.0,0.0,0.0,0.0
